,Charging Power (kW)
1636,1.1440001899289873
1637,0.9031580446807795
1638,0.7526317039006495
1639,0.5418948268084677
1640,0.4214737541843637
1641,0.3010526815602598
1642,0.21073687709218186
1643,0.12042107262410393
1644,0.07827369720566754
1645,0.06021053631205196
1646,0.01806316089361559
1647,0.01505263407801299
1648,0.006021053631205197
1649,0.0030105268156025984
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,0.0
1670,0.0
1671,0.0
1672,0.0
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.45157902234038977
1679,0.6021053631205197
1680,0.8429475083687274
1681,0.9700586405830594
1682,1.0737545642315933
1683,1.1339651005436453
1684,1.1440001899289873
1685,0.9031580446807795
1686,0.7526317039006495
1687,0.5418948268084677
1688,0.4214737541843637
1689,0.3010526815602598
1690,0.21073687709218186
1691,0.12042107262410393
1692,0.07827369720566754
1693,0.06021053631205196
1694,0.01806316089361559
1695,0.01505263407801299
1696,0.006021053631205197
1697,0.0030105268156025984
1698,0.0
1699,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,0.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.0
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.45157902234038977
1727,0.6021053631205197
1728,0.8429475083687274
1729,0.9700586405830594
1730,1.0737545642315933
1731,1.1339651005436453
1732,1.1440001899289873
1733,0.9031580446807795
1734,0.7526317039006495
1735,0.5418948268084677
1736,0.4214737541843637
1737,0.3010526815602598
1738,0.21073687709218186
1739,0.12042107262410393
1740,0.07827369720566754
1741,0.06021053631205196
1742,0.01806316089361559
1743,0.01505263407801299
1744,0.006021053631205197
1745,0.0030105268156025984
1746,0.0
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,0.0
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.45157902234038977
1775,0.6021053631205197
1776,0.8429475083687274
1777,0.9700586405830594
1778,1.0737545642315933
1779,1.1339651005436453
1780,1.1440001899289873
1781,0.9031580446807795
1782,0.7526317039006495
1783,0.5418948268084677
1784,0.4214737541843637
1785,0.3010526815602598
1786,0.21073687709218186
1787,0.12042107262410393
1788,0.07827369720566754
1789,0.06021053631205196
1790,0.01806316089361559
1791,0.01505263407801299
1792,0.006021053631205197
1793,0.0030105268156025984
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.0
1808,0.0
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.45157902234038977
1823,0.6021053631205197
1824,0.8429475083687274
1825,0.9700586405830594
1826,1.0737545642315933
1827,1.1339651005436453
1828,1.1440001899289873
1829,0.9031580446807795
1830,0.7526317039006495
1831,0.5418948268084677
1832,0.4214737541843637
1833,0.3010526815602598
1834,0.21073687709218186
1835,0.12042107262410393
1836,0.07827369720566754
1837,0.06021053631205196
1838,0.01806316089361559
1839,0.01505263407801299
1840,0.006021053631205197
1841,0.0030105268156025984
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,0.0
1856,0.0
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.45157902234038977
1871,0.6021053631205197
1872,0.8429475083687274
1873,0.9700586405830594
1874,1.0737545642315933
1875,1.1339651005436453
1876,1.1440001899289873
1877,0.9031580446807795
1878,0.7526317039006495
1879,0.5418948268084677
1880,0.4214737541843637
1881,0.3010526815602598
1882,0.21073687709218186
1883,0.12042107262410393
1884,0.07827369720566754
1885,0.06021053631205196
1886,0.01806316089361559
1887,0.01505263407801299
1888,0.006021053631205197
1889,0.0030105268156025984
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,0.0
1904,0.0
1905,0.0
1906,0.0
1907,0.0
1908,0.0
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.45157902234038977
1919,0.6021053631205197
1920,0.8429475083687274
1921,0.9700586405830594
1922,1.0737545642315933
1923,1.1339651005436453
1924,1.1440001899289873
1925,0.9031580446807795
1926,0.7526317039006495
1927,0.5418948268084677
1928,0.4214737541843637
1929,0.3010526815602598
1930,0.21073687709218186
1931,0.12042107262410393
1932,0.07827369720566754
1933,0.06021053631205196
1934,0.01806316089361559
1935,0.01505263407801299
1936,0.006021053631205197
1937,0.0030105268156025984
1938,0.0
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,0.0
1951,0.0
1952,0.0
1953,0.0
1954,0.0
1955,0.0
1956,0.0
1957,0.0
1958,0.0
1959,0.0
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.45157902234038977
1967,0.6021053631205197
1968,0.8429475083687274
1969,0.9700586405830594
1970,1.0737545642315933
1971,1.1339651005436453
1972,1.1440001899289873
1973,0.9031580446807795
1974,0.7526317039006495
1975,0.5418948268084677
1976,0.4214737541843637
1977,0.3010526815602598
1978,0.21073687709218186
1979,0.12042107262410393
1980,0.07827369720566754
1981,0.06021053631205196
1982,0.01806316089361559
1983,0.01505263407801299
1984,0.006021053631205197
1985,0.0030105268156025984
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.45157902234038977
2015,0.6021053631205197
2016,0.8429475083687274
2017,0.9700586405830594
2018,1.0737545642315933
2019,1.1339651005436453
2020,1.1440001899289873
2021,0.9031580446807795
2022,0.7526317039006495
2023,0.5418948268084677
2024,0.4214737541843637
2025,0.3010526815602598
2026,0.21073687709218186
2027,0.12042107262410393
2028,0.07827369720566754
2029,0.06021053631205196
2030,0.01806316089361559
2031,0.01505263407801299
2032,0.006021053631205197
2033,0.0030105268156025984
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0
2054,0.0
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.45157902234038977
2063,0.6021053631205197
2064,0.8429475083687274
2065,0.9700586405830594
2066,1.0737545642315933
2067,1.1339651005436453
2068,1.1440001899289873
2069,0.9031580446807795
2070,0.7526317039006495
2071,0.5418948268084677
2072,0.4214737541843637
2073,0.3010526815602598
2074,0.21073687709218186
2075,0.12042107262410393
2076,0.07827369720566754
2077,0.06021053631205196
2078,0.01806316089361559
2079,0.01505263407801299
2080,0.006021053631205197
2081,0.0030105268156025984
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,0.0
2097,0.0
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.45157902234038977
2111,0.6021053631205197
2112,0.8429475083687274
2113,0.9700586405830594
2114,1.0737545642315933
2115,1.1339651005436453
2116,1.1440001899289873
2117,0.9031580446807795
2118,0.7526317039006495
2119,0.5418948268084677
2120,0.4214737541843637
2121,0.3010526815602598
2122,0.21073687709218186
2123,0.12042107262410393
2124,0.07827369720566754
2125,0.06021053631205196
2126,0.01806316089361559
2127,0.01505263407801299
2128,0.006021053631205197
2129,0.0030105268156025984
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.45157902234038977
2159,0.6021053631205197
2160,0.8429475083687274
2161,0.9700586405830594
2162,1.0737545642315933
2163,1.1339651005436453
2164,1.1440001899289873
2165,0.9031580446807795
2166,0.7526317039006495
2167,0.5418948268084677
2168,0.4214737541843637
2169,0.3010526815602598
2170,0.21073687709218186
2171,0.12042107262410393
2172,0.07827369720566754
2173,0.06021053631205196
2174,0.01806316089361559
2175,0.01505263407801299
2176,0.006021053631205197
2177,0.0030105268156025984
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.45157902234038977
2207,0.6021053631205197
2208,0.8429475083687274
2209,0.9700586405830594
2210,1.0737545642315933
2211,1.1339651005436453
2212,1.1440001899289873
2213,0.9031580446807795
2214,0.7526317039006495
2215,0.5418948268084677
2216,0.4214737541843637
2217,0.3010526815602598
2218,0.21073687709218186
2219,0.12042107262410393
2220,0.07827369720566754
2221,0.06021053631205196
2222,0.01806316089361559
2223,0.01505263407801299
2224,0.006021053631205197
2225,0.0030105268156025984
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.45157902234038977
2255,0.6021053631205197
2256,0.8429475083687274
2257,0.9700586405830594
2258,1.0737545642315933
2259,1.1339651005436453
2260,1.1440001899289873
2261,0.9031580446807795
2262,0.7526317039006495
2263,0.5418948268084677
2264,0.4214737541843637
2265,0.3010526815602598
2266,0.21073687709218186
2267,0.12042107262410393
2268,0.07827369720566754
2269,0.06021053631205196
2270,0.01806316089361559
2271,0.01505263407801299
2272,0.006021053631205197
2273,0.0030105268156025984
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.45157902234038977
2303,0.6021053631205197
2304,0.8429475083687274
2305,0.9700586405830594
2306,1.0737545642315933
2307,1.1339651005436453
2308,1.1440001899289873
2309,0.9031580446807795
2310,0.7526317039006495
2311,0.5418948268084677
2312,0.4214737541843637
2313,0.3010526815602598
2314,0.21073687709218186
2315,0.12042107262410393
2316,0.07827369720566754
2317,0.06021053631205196
2318,0.01806316089361559
2319,0.01505263407801299
2320,0.006021053631205197
2321,0.0030105268156025984
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.45157902234038977
2351,0.6021053631205197
2352,0.8429475083687274
2353,0.9700586405830594
2354,1.0737545642315933
2355,1.1339651005436453
2356,1.1440001899289873
2357,0.9031580446807795
2358,0.7526317039006495
2359,0.5418948268084677
2360,0.4214737541843637
2361,0.3010526815602598
2362,0.21073687709218186
2363,0.12042107262410393
2364,0.07827369720566754
2365,0.06021053631205196
2366,0.01806316089361559
2367,0.01505263407801299
2368,0.006021053631205197
2369,0.0030105268156025984
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.45157902234038977
2399,0.6021053631205197
2400,0.8429475083687274
2401,0.9700586405830594
2402,1.0737545642315933
2403,1.1339651005436453
2404,1.1440001899289873
2405,0.9031580446807795
2406,0.7526317039006495
2407,0.5418948268084677
2408,0.4214737541843637
2409,0.3010526815602598
2410,0.21073687709218186
2411,0.12042107262410393
2412,0.07827369720566754
2413,0.06021053631205196
2414,0.01806316089361559
2415,0.01505263407801299
2416,0.006021053631205197
2417,0.0030105268156025984
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.45157902234038977
2447,0.6021053631205197
2448,0.8429475083687274
2449,0.9700586405830594
2450,1.0737545642315933
2451,1.1339651005436453
2452,1.1440001899289873
2453,0.9031580446807795
2454,0.7526317039006495
2455,0.5418948268084677
2456,0.4214737541843637
2457,0.3010526815602598
2458,0.21073687709218186
2459,0.12042107262410393
2460,0.07827369720566754
2461,0.06021053631205196
2462,0.01806316089361559
2463,0.01505263407801299
2464,0.006021053631205197
2465,0.0030105268156025984
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.45157902234038977
2495,0.6021053631205197
2496,0.8429475083687274
2497,0.9700586405830594
2498,1.0737545642315933
2499,1.1339651005436453
2500,1.1440001899289873
2501,0.9031580446807795
2502,0.7526317039006495
2503,0.5418948268084677
2504,0.4214737541843637
2505,0.3010526815602598
2506,0.21073687709218186
2507,0.12042107262410393
2508,0.07827369720566754
2509,0.06021053631205196
2510,0.01806316089361559
2511,0.01505263407801299
2512,0.006021053631205197
2513,0.0030105268156025984
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,0.0
2529,0.0
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.0
2536,0.0
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.45157902234038977
2543,0.6021053631205197
2544,0.8429475083687274
2545,0.9700586405830594
2546,1.0737545642315933
2547,1.1339651005436453
2548,1.1440001899289873
2549,0.9031580446807795
2550,0.7526317039006495
2551,0.5418948268084677
2552,0.4214737541843637
2553,0.3010526815602598
2554,0.21073687709218186
2555,0.12042107262410393
2556,0.07827369720566754
2557,0.06021053631205196
2558,0.01806316089361559
2559,0.01505263407801299
2560,0.006021053631205197
2561,0.0030105268156025984
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,0.0
2576,0.0
2577,0.0
2578,0.0
2579,0.0
2580,0.0
2581,0.0
2582,0.0
2583,0.0
2584,0.0
2585,0.0
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.45157902234038977
2591,0.6021053631205197
2592,0.8429475083687274
2593,0.9700586405830594
2594,1.0737545642315933
2595,1.1339651005436453
2596,1.1440001899289873
2597,0.9031580446807795
2598,0.7526317039006495
2599,0.5418948268084677
2600,0.4214737541843637
2601,0.3010526815602598
2602,0.21073687709218186
2603,0.12042107262410393
2604,0.07827369720566754
2605,0.06021053631205196
2606,0.01806316089361559
2607,0.01505263407801299
2608,0.006021053631205197
2609,0.0030105268156025984
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,0.0
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,0.0
2631,0.0
2632,0.0
2633,0.0
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.45157902234038977
2639,0.6021053631205197
2640,0.8429475083687274
2641,0.9700586405830594
2642,1.0737545642315933
2643,1.1339651005436453
2644,1.1440001899289873
2645,0.9031580446807795
2646,0.7526317039006495
2647,0.5418948268084677
2648,0.4214737541843637
2649,0.3010526815602598
2650,0.21073687709218186
2651,0.12042107262410393
2652,0.07827369720566754
2653,0.06021053631205196
2654,0.01806316089361559
2655,0.01505263407801299
2656,0.006021053631205197
2657,0.0030105268156025984
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.0
2671,0.0
2672,0.0
2673,0.0
2674,0.0
2675,0.0
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.45157902234038977
2687,0.6021053631205197
2688,0.8429475083687274
2689,0.9700586405830594
2690,1.0737545642315933
2691,1.1339651005436453
2692,1.1440001899289873
2693,0.9031580446807795
2694,0.7526317039006495
2695,0.5418948268084677
2696,0.4214737541843637
2697,0.3010526815602598
2698,0.21073687709218186
2699,0.12042107262410393
2700,0.07827369720566754
2701,0.06021053631205196
2702,0.01806316089361559
2703,0.01505263407801299
2704,0.006021053631205197
2705,0.0030105268156025984
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,0.0
2719,0.0
2720,0.0
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,0.0
2726,0.0
2727,0.0
2728,0.0
2729,0.0
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.45157902234038977
2735,0.6021053631205197
2736,0.8429475083687274
2737,0.9700586405830594
2738,1.0737545642315933
2739,1.1339651005436453
2740,1.1440001899289873
2741,0.9031580446807795
2742,0.7526317039006495
2743,0.5418948268084677
2744,0.4214737541843637
2745,0.3010526815602598
2746,0.21073687709218186
2747,0.12042107262410393
2748,0.07827369720566754
2749,0.06021053631205196
2750,0.01806316089361559
2751,0.01505263407801299
2752,0.006021053631205197
2753,0.0030105268156025984
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,0.0
2767,0.0
2768,0.0
2769,0.0
2770,0.0
2771,0.0
2772,0.0
2773,0.0
2774,0.0
2775,0.0
2776,0.0
2777,0.0
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.45157902234038977
2783,0.6021053631205197
2784,0.8429475083687274
2785,0.9700586405830594
2786,1.0737545642315933
2787,1.1339651005436453
2788,1.1440001899289873
2789,0.9031580446807795
2790,0.7526317039006495
2791,0.5418948268084677
2792,0.4214737541843637
2793,0.3010526815602598
2794,0.21073687709218186
2795,0.12042107262410393
2796,0.07827369720566754
2797,0.06021053631205196
2798,0.01806316089361559
2799,0.01505263407801299
2800,0.006021053631205197
2801,0.0030105268156025984
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.0
2815,0.0
2816,0.0
2817,0.0
2818,0.0
2819,0.0
2820,0.0
2821,0.0
2822,0.0
2823,0.0
2824,0.0
2825,0.0
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.45157902234038977
2831,0.6021053631205197
2832,0.8429475083687274
2833,0.9700586405830594
2834,1.0737545642315933
2835,1.1339651005436453
2836,1.1440001899289873
2837,0.9031580446807795
2838,0.7526317039006495
2839,0.5418948268084677
2840,0.4214737541843637
2841,0.3010526815602598
2842,0.21073687709218186
2843,0.12042107262410393
2844,0.07827369720566754
2845,0.06021053631205196
2846,0.01806316089361559
2847,0.01505263407801299
2848,0.006021053631205197
2849,0.0030105268156025984
2850,0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,0.0
2865,0.0
2866,0.0
2867,0.0
2868,0.0
2869,0.0
2870,0.0
2871,0.0
2872,0.0
2873,0.0
2874,0.0
2875,0.0
2876,0.0
2877,0.0
2878,0.45157902234038977
2879,0.6021053631205197
2880,0.8429475083687274
2881,0.9700586405830594
2882,1.0737545642315933
2883,1.1339651005436453
2884,1.1440001899289873
2885,0.9031580446807795
2886,0.7526317039006495
2887,0.5418948268084677
2888,0.4214737541843637
2889,0.3010526815602598
2890,0.21073687709218186
2891,0.12042107262410393
2892,0.07827369720566754
2893,0.06021053631205196
2894,0.01806316089361559
2895,0.01505263407801299
2896,0.006021053631205197
2897,0.0030105268156025984
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2914,0.0
2915,0.0
2916,0.0
2917,0.0
2918,0.0
2919,0.0
2920,0.0
2921,0.0
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.45157902234038977
2927,0.6021053631205197
2928,0.8429475083687274
2929,0.9700586405830594
2930,1.0737545642315933
2931,1.1339651005436453
2932,1.1440001899289873
2933,0.9031580446807795
2934,0.7526317039006495
2935,0.5418948268084677
2936,0.4214737541843637
2937,0.3010526815602598
2938,0.21073687709218186
2939,0.12042107262410393
2940,0.07827369720566754
2941,0.06021053631205196
2942,0.01806316089361559
2943,0.01505263407801299
2944,0.006021053631205197
2945,0.0030105268156025984
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,0.0
2961,0.0
2962,0.0
2963,0.0
2964,0.0
2965,0.0
2966,0.0
2967,0.0
2968,0.0
2969,0.0
2970,0.0
2971,0.0
2972,0.0
2973,0.0
2974,0.45157902234038977
